As_µgpl,Cd_µgpl,Cr_µgpl,Cu_µgpl,Hg_ngpl,Ni_µgpl,Pb_µgpl,Zn_µgpl,regine
0.13483213154932436,0.01828581102201727,0.17564428374823998,0.2399335343190218,2.937977281171777,0.12811229643744132,0.423825145812148,3.2020482145650813,067.62
0.21385871360295206,0.01687813526972804,0.08101057848393522,0.2140626356978403,1.815521615568827,0.20040861795618495,0.4897628394409295,2.9623113395813623,019.F211
0.031340336358105694,0.0049221427352340134,0.05020906307079174,0.20196900544343172,0.562350520381221,0.10784014949092159,0.024783514164112234,0.4723394888418692,077.1E
0.05161227406682195,0.00400000045428405,0.07605837486885689,0.28912727252857107,0.5305150006268475,0.26916179141482793,0.01223883918813757,0.2909526824951172,196.2A2A
0.026848965883255006,0.0040110133588314055,0.05068852305412293,0.06633616089820862,0.5844602584838867,0.13095859289169312,0.03777552843093872,0.21081008911132812,152.2D2B3
0.021107749027364394,0.004171580952756545,0.05382269270279828,0.07304026098812327,0.6357434777652516,0.14685437258552103,0.020103840266957003,0.4638659813824822,093.2B1
0.02115623466670513,0.004000000189989805,0.07680362462997437,0.09480077773332596,0.28936076164245605,0.08795958757400513,0.018841568380594254,0.4072946012020111,109.5D5
0.11199542014829574,0.006006437924600417,0.051007809177521735,0.2691438736454133,0.6009893109721522,0.21137625171292213,0.012409202514156219,0.44509401629048007,012.L2E
0.11152323087056477,0.007426304397759614,0.09891524138274016,2.018320578115958,0.5270892955638744,5.760095101815683,0.010983653642513134,0.9722813500298394,247.1A
0.08141956484414697,0.00585535774386026,0.2587018672043715,0.3647982589597624,2.655415356643801,0.3259408842257368,0.13217758550876524,0.7916613322932545,143.75
0.13801365313322647,0.02289587518443232,0.08052229881286621,0.15991556126138437,1.6561932771102241,0.1289634082628333,0.416759615359099,2.494801728621773,026.BA22
0.020726859012496806,0.004130255767489519,0.05000000356513763,0.05933972533989547,0.42114238798432635,0.051091464509102416,0.014821582865492205,0.5762996495327103,087.B12B
0.04684523173740932,0.005210706165858677,0.051265287399291995,0.07938635689871652,0.9785285949707031,0.061327436992100304,0.11968071801321847,0.9461337498256138,033.AC112
0.06606385467249319,0.005718957393541248,0.05221583427639183,0.14602794997189023,1.190942046839163,0.5129636012086081,0.047873908226643135,0.9848359134219108,002.DE3AB
0.038043821399862114,0.004122041843154214,0.05000000108372082,0.05980453166094693,0.8186009146950461,0.05024158954620361,0.09868504784323952,0.497056094082919,080.1C2B
0.0812712235884233,0.0059340048920024525,0.13989712975241922,0.25799092379483307,4.1525179776278405,0.13552785353227095,0.13500186746770684,1.5425575949928978,138.2D
0.05674848002772177,0.004143095939390121,0.0728560810704385,0.19875106319304436,1.2634534085181452,0.111939697265625,0.0402892820296749,0.4706200384324597,139.D5AZ
0.042425692081451416,0.00825230653087298,0.07735250393549602,0.11462698380152385,0.44513726234436035,0.09190637866655986,0.19659427801767984,0.6671928564707438,036.BBB1A0
0.03851408524946733,0.004681476306018411,0.056685329903629504,0.21822909651131467,0.6031988544523903,0.18450346082729233,0.03372372474789993,0.5166343569381857,071.C
0.05824359258015951,0.00539255328476429,0.06020940840244293,0.46640626589457196,0.303136944770813,0.40206289291381836,0.02655451496442159,0.5850754976272583,205.A51
0.06837822198867798,0.0061036843806505205,0.08652982711791993,0.43688621520996096,1.1200836181640625,0.1470586657524109,0.23958985805511473,1.013507080078125,055.C1
0.02037461697132595,0.004000000171248019,0.06484527115482294,0.1960196007885062,0.579228120691636,0.13059038569683631,0.012955582916921136,0.21498476388653734,111.711Z
0.04429944356282552,0.004566159513261583,0.05047295490900675,0.058620055516560875,0.7631298700968424,0.05275107092327542,0.09699274433983697,0.6975909868876139,052.52AD6
