station_id,station_code,station_name,latitude,longitude,altitude,name
3584,1443-1-40,Byrjevatnet,62.005,6.187,468.0,Vestlandet
3585,1445-2-3,Vardevatnet,61.718,6.274,941.0,Vestlandet
3586,1445-2-8,Skjerdalsvatnet,61.802,5.926,310.0,Vestlandet
3587,1445-2-9,Blådalsvatnet,61.657,6.33,851.0,Vestlandet
3589,1449-4-2,Lovatnet,61.839,6.934,52.0,Vestlandet
3590,1502-1-25,Årsetvatn,62.724,7.528,170.0,Midt-Norge
3591,1504-1-13,Svartevatnet,62.454,6.539,340.0,Midt-Norge
3592,1511-1-7,Vassdalsvatnet,62.023,5.677,565.0,Midt-Norge
3593,1511-3-13,Myrkevatnet,62.133,5.809,665.0,Midt-Norge
3594,1519-3-10,Rotevatnet,62.14,6.113,47.0,Midt-Norge
3595,1520-1-5,Urdvatn,62.147,6.747,251.0,Midt-Norge
3596,1524-2-17,Gullakoppen,62.338,7.287,973.0,Midt-Norge
3597,1525-1-12,Nykkjevatn,62.136,6.914,739.0,Midt-Norge
3598,1525-2-601,Heimste Vesteråsvatnet,62.119,7.313,1017.0,Midt-Norge
3600,1526-2-13,Litlevatnet,62.437,7.335,575.0,Midt-Norge
3601,1529-3-5,Engsetvatnet,62.519,6.725,43.0,Midt-Norge
3602,1535-2-10,S. Oterskarvatn,62.582,6.859,281.0,Midt-Norge
3603,1539-1-1,HOH 1060,62.519,8.026,1062.0,Midt-Norge
3604,1539-1-3,Kalkdhøtjørni,62.363,8.168,1395.0,Midt-Norge
3605,1539-2-6,Øspevatn,62.507,7.248,787.0,Midt-Norge
3606,1539-2-11,Kråkenesvatna,62.446,7.781,1016.0,Midt-Norge
3607,1543-1-2,Klappvatn,62.797,8.055,329.0,Midt-Norge
3608,1543-2-7,Nordre Isløyptjørna,62.359,8.313,1336.0,Midt-Norge
3609,1563-1-4,Meskardvatnet,62.681,8.94,906.0,Midt-Norge
3610,1563-2-1,Nedre Håkådalsvatnet,62.468,8.669,1266.0,Midt-Norge
3611,1563-3-6,Storvatnet,62.529,8.811,1257.0,Midt-Norge
3612,1566-1-9,Grytvatnet,63.062,9.09,446.0,Midt-Norge
3613,1566-1-10,Damtjørna,63.041,8.888,,Midt-Norge
3614,1566-2-16,Holmevatnet,63.071,9.012,472.0,Midt-Norge
3616,1569-1-8,Vasslivatnet,63.289,8.59,306.0,Midt-Norge
3617,1569-2-4,Åkvikvatnet,63.341,8.49,16.0,Midt-Norge
3618,1569-2-14,Rostolvatnet,63.303,8.655,445.0,Midt-Norge
3619,1572-2-15,Linnvågvatnet,63.184,7.972,12.0,Midt-Norge
3620,1612-3-12,Heimsvatnet,63.42,9.055,44.0,Midt-Norge
3621,1613-1-18,Botntjørna,63.425,9.35,332.0,Midt-Norge
3622,1613-2-7,HOH 676,63.413,9.376,451.0,Midt-Norge
3623,1617-1-1,Langvatnet,63.587,9.044,60.0,Midt-Norge
3624,1617-1-4,Husvatnet,63.507,8.965,64.0,Midt-Norge
3625,1617-1-10,Ulvvågvatnet,63.585,9.104,45.0,Midt-Norge
3626,1617-1-12,HOH 40,63.631,8.776,14.0,Midt-Norge
3627,1617-2-2,Jevikvatnet,63.635,8.979,8.0,Midt-Norge
3628,1617-2-6,HOH 66,63.546,8.682,72.0,Midt-Norge
3629,1620-1-2,Rådalsvatnet,63.739,8.767,36.0,Midt-Norge
3630,1620-2-13,Tuvnesvatnet,63.728,8.653,7.0,Midt-Norge
3632,1622-1-17,Holtvatnet,63.551,9.622,236.0,Midt-Norge
3633,1622-2-5,Lauvvatnet,63.5,9.503,108.0,Midt-Norge
3634,1624-1-23,Sørvikvatnet,63.627,9.875,100.0,Midt-Norge
3635,1627-2-12,Ryvatnet,63.789,9.722,37.0,Midt-Norge
3637,1630-2-14,Holmvatnet,64.071,10.349,364.0,Midt-Norge
3638,1630-2-20,Torsteinvatnet,64.113,10.471,329.0,Midt-Norge
3639,1632-2-1,Storheitjørnin,64.134,10.708,402.0,Midt-Norge
3640,1634-1-8,Sattja,62.39833639,9.27325938,1283.0,Midt-Norge
3641,1634-1-14,HOH 950,62.735,9.514,942.0,Midt-Norge
3642,1634-1-20,HOH 1057,62.69984596,8.93747715,1057.0,Midt-Norge
3643,1634-3-2,Orkelsjøen,62.50905568,9.87960942,,Midt-Norge
3644,1634-3-5,Ångardsvatnet,62.673,9.161,583.0,Midt-Norge
3645,1636-1-6,Litleholtvatnet,63.07,9.466,,Midt-Norge
3646,1636-1-15,Snipvatna,62.991,9.531,673.0,Midt-Norge
3647,1638-1-16,Midtvatnet,63.268,9.392,458.0,Midt-Norge
3648,1638-2-3,Husdalsvatnet,63.357,9.863,179.0,Midt-Norge
3649,1640-1-9,HOH 808,62.391,11.837,808.0,Midt-Norge
3650,1640-1-13,Monstjørna,62.664,11.385,749.0,Midt-Norge
3651,1640-1-22,Heggrøsttjørnane,62.358,12.037,747.0,Midt-Norge
3652,1640-2-17,Store Fjellsjøen,62.698,11.266,851.0,Midt-Norge
3653,1640-2-19,Vedtjørna,62.639,11.498,873.0,Midt-Norge
38707,412-2-206,Store Ljøsvatnet,61.13243,10.87001,818.0,Østlandet
59,1235-1-17,Rennebergstjørni,60.76184934,6.22659432,1164.0,Vestlandet
66,1416-1-5,HOH 1110,61.02096896,5.96247398,,Vestlandet
77,1566-2-3,Kvernvatnet,62.88895044,9.29049043,793.0,Midt-Norge
87,1929-2-9,Storvatnet,69.40329178,17.17415499,141.0,Nord-Norge
97,2023-1-63,HOH 323,70.83956677,28.0821838,325.0,Nord-Norge
3028,402-2-7,Kjerketjerna,60.259,12.412,318.0,Østlandet
3039,419-1-6,HOH 174,60.255,11.808,174.0,Østlandet
3080,513-2-15,Kroketjørni,61.968,8.131,1338.0,Østlandet
3090,516-3-36,Store Åkrevatnet,61.494,9.146,897.0,Østlandet
3102,528-1-22,Fjælutjern,60.596,11.059,657.0,Østlandet
3144,616-1-12,Førkjetjernet,60.512,9.067,1010.0,Østlandet
3156,618-3-6,Storevatnet,60.866,8.779,824.0,Østlandet
3195,709-1-5,Bålsrødtjernet,59.021,9.858,,Østlandet
3205,814-2-4,Grummestadvatnet,58.944,9.465,,Sørlandet
3237,827-3-23,Heddevatnet,59.824,8.596,837.0,Sørlandet
3248,831-2-15,Grimvatn,59.192,7.949,650.0,Sørlandet
3258,834-1-2,Langetjørn,59.716,7.525,834.0,Sørlandet
3306,938-4-1,Åraksfjorden,58.925,7.712,203.0,Sørlandet
3316,940-2-53,Ljomsvatnet,59.177,7.594,999.0,Sørlandet
3339,1004-1-22,Skrubbedalstjørna,58.604,6.641,,Sørlandet
3361,1037-1-9,HOH 619,58.726,6.978,,Sørlandet
3371,1046-1-29,Hyttevatnan,58.75840918,6.9182818,,Sørlandet
3400,1114-3-2,Røyslandsvatnet,58.6542273,5.95939439,229.0,Vestlandet
3411,1122-1-31,Holmavatnet,58.798,6.191,682.0,Vestlandet
3421,1129-2-9,HOH 967,59.163,6.726,956.0,Vestlandet
3460,1216-3-5,Vigdarvatnet,59.497,5.371,10.0,Vestlandet
3470,1224-2-26,Sandvatna,59.865,6.138,798.0,Vestlandet
3480,1228-3-8,Reinsnosvatnet,59.94953678,6.67825571,594.0,Vestlandet
3501,1235-2-32,HOH 1167,60.516,6.337,1163.0,Vestlandet
3511,1251-1-1,Tjørnadalsvatnet,60.53203099,5.92287294,890.0,Vestlandet
3522,1266-2-11,Harekupvatnet,60.927,5.839,818.0,Vestlandet
3533,1416-2-27,HOH 761,60.994,5.825,761.0,Vestlandet
3588,1445-2-21,Traudalsvatnet,61.754,6.078,334.0,Vestlandet
3636,1630-1-19,Åsmundvatnet,63.962,10.21,20.0,Midt-Norge
3677,1718-1-16,Okstjønn,63.73,10.732,331.0,Midt-Norge
3687,1736-2-3,HOH 619,64.186,13.202,,Midt-Norge
3698,1739-1-2,HOH 1069,65.049,14.081,1069.0,Midt-Norge
3725,1811-1-22,HOH 674,65.058,12.9,674.0,Nord-Norge
3735,1825-1-9,Sivtjønna,65.17684059,13.24049642,439.0,Nord-Norge
3745,1833-1-16,HOH 695,66.541,13.817,692.0,Nord-Norge
3755,1840-3-9,Store Rosna,66.997,15.819,633.0,Nord-Norge
3777,1871-2-24,Rundvatn,68.888,15.795,281.0,Nord-Norge
3787,1924-1-7,Fiskvatn,69.199,18.614,105.0,Nord-Norge
3797,1938-1-8,Kalddalsvatnet,69.897,20.262,477.0,Nord-Norge
3808,2004-1-8,Låtrevatnet,70.681,23.111,123.0,Nord-Norge
3833,2011-1-10,HOH 390,68.645,24.852,386.0,Nord-Norge
3843,2012-2-42,HOH 719,69.85764023,22.60509628,718.0,Nord-Norge
3853,2018-1-46,HOH 497,70.671,24.925,382.0,Nord-Norge
3863,2020-1-71,Raktoailuobbalat,70.34,24.604,327.0,Nord-Norge
3907,2030-1-14,HOH 228,69.886,29.523,225.0,Nord-Norge
3917,1640-3-7,Midtre Muggsjøen,62.43893257,12.17261465,845.0,Midt-Norge
79,1622-1-5,Nedre Hanstjørna,63.44445196,9.70418934,194.0,Midt-Norge
96,2023-1-19,HOH 314,70.95003487,28.22422672,312.0,Nord-Norge
16132,432-603,Arasjøen,61.99660914,11.57765278,691.0,Østlandet
99,817-607,Måvatn,59.10709509,8.76952785,534.0,Sørlandet
17867,536-603,Kvitingen,60.69899943,10.05298514,652.0,Østlandet
15860,2030-623,St. Sametti,69.47199724,29.63278668,96.0,Nord-Norge
125,2030-607,St.Valvatnet,69.6942412,30.65586891,162.0,Nord-Norge
15705,830-26,Måvatn,59.20663902,8.62249395,664.0,Sørlandet
15712,904-12,Snøløsvatn,58.4790714,8.46099601,109.0,Sørlandet
18042,914-15,Stokkebuvatnet,58.61399824,8.97899955,41.0,Sørlandet
17988,831-15,Mjåvatn,59.32199573,7.97398757,709.0,Sørlandet
18242,1037-19,Fjotlandsvatnet,58.52200056,6.96699906,330.0,Sørlandet
17966,828-603,Pålbuvatnet,59.40299471,8.65799207,464.0,Sørlandet
17888,605-602,Øvre Kollsjø,60.35594358,9.91071807,481.0,Østlandet
17957,826-605,Sandvatn,59.8039992,9.0929826,309.0,Sørlandet
18073,929-605,Måvatn,58.88210052,8.35715274,549.0,Sørlandet
17876,540-608,Vangen,60.66022009,9.37319993,838.0,Østlandet
17854,529-601,Skjelbreida,60.6291455,10.56639153,409.0,Østlandet
18013,834-604,Vråsjåen,60.03599388,8.05599521,1115.0,Sørlandet
17809,418-601,Nøklevatn,60.48306395,11.79507414,424.0,Østlandet
137,620-502,Storekrækkja,60.4423268,7.76630601,1151.0,Østlandet
39,938-3-4,Storolavsvatnet,58.85833713,7.27576324,848.0,Sørlandet
3030,402-3-9,N Hærsjøen,60.11499514,12.38099937,228.0,Østlandet
3031,403-3-15,Brumundsjøen,61.02699929,11.1119888,633.0,Østlandet
23,540-3-13,Nevlingen,60.53726565,9.46391609,574.0,Østlandet
3433,1133-2-16,Holmavatnet,59.25702597,6.6673232,992.0,Vestlandet
3440,1134-3-6,Kaldevatn,59.49059093,6.79607213,1115.0,Vestlandet
3473,1224-3-12,Myrdalsvatnet,60.03505449,6.08293114,374.0,Vestlandet
3544,1421-3-13,Store Liavatnet,60.86399638,7.6369871,1498.0,Vestlandet
3599,1525-3-7,Vatnedalsvatnet,62.0039952,6.89698436,800.0,Midt-Norge
3351,1026-2-28,Sandvatn,58.7765035,7.17709087,895.0,Sørlandet
3350,1026-2-27,Storevatn,58.84247989,7.33999718,705.0,Sørlandet
3349,1026-2-25,Storevatnet,58.55035033,7.32548014,529.0,Sørlandet
3359,1034-2-7,Surtevatnet,58.60099944,7.18599302,667.0,Sørlandet
38686,128-2-200,Langevatnet,59.4636674,11.48432021,203.0,Østlandet
38687,402-2-201,Damtjenn,60.33759464,12.11383953,373.0,Østlandet
38688,428-2-202,Gløtsjøen,61.54164577,12.11706155,823.0,Østlandet
100,623-603,Breidlivatnet,59.97426517,10.14695433,635.0,Østlandet
38689,938-3-203,Gyvatn,58.72963744,7.66358372,564.0,Sørlandet
38690,1432-2-205,Femtevatnet,61.4806634,6.62638219,928.0,Vestlandet
38691,1001-2-204,Vassvann,58.13941297,8.15488024,19.0,Sørlandet
3654,1640-3-3,Djupsjøen,62.593,11.539,706.0,Midt-Norge
3655,1640-3-4,Styggsjøane,62.342,12.188,765.0,Midt-Norge
3657,1640-4-1,Aursunden,62.618,11.803,691.0,Midt-Norge
3658,1648-1-3,Brekkesetertj.,63.034,10.141,489.0,Midt-Norge
3659,1648-1-11,Vardetjørna,62.978,10.039,676.0,Midt-Norge
3660,1648-2-15,Langvatnet,62.931,10.052,549.0,Midt-Norge
3661,1653-2-10,Krokuttjørna,63.028,10.064,580.0,Midt-Norge
3662,1653-3-10,Benna,63.171,10.211,184.0,Midt-Norge
3663,1657-3-9,Laugen,63.271,10.043,65.0,Midt-Norge
3664,1702-1-6,Giskåstjørna,64.032,11.895,204.0,Midt-Norge
3665,1702-1-17,Sandtjern,64.219,11.574,215.0,Midt-Norge
3666,1702-2-17,Jenshusvatnet,64.173,11.43,220.0,Midt-Norge
3667,1703-1-5,Fjellsettjørna,64.391,11.569,169.0,Midt-Norge
3668,1703-2-1,Gravvatnet,64.60623483,11.72478618,141.0,Midt-Norge
3670,1711-3-8,Fundsjøen,63.496,11.793,442.0,Midt-Norge
3671,1711-4-2,Fjergen,63.457,11.992,514.0,Midt-Norge
3672,1717-2-6,Liavatnet,63.598,10.776,42.0,Midt-Norge
3673,1718-1-8,Ø. Ljøsvatn,63.673,10.479,321.0,Midt-Norge
3674,1718-1-9,Svarttjønn,63.735,10.794,283.0,Midt-Norge
3675,1718-1-10,Storskartjørna,63.718,10.74,311.0,Midt-Norge
3676,1718-1-15,Aunbyvatn,63.664,10.416,329.0,Midt-Norge
3678,1721-2-13,Søre Vassdalstjørna,63.731,12.293,528.0,Midt-Norge
3679,1721-3-15,Storbellingen,63.72,12.267,490.0,Midt-Norge
3680,1723-2-5,Røsvatnet,63.852,10.856,146.0,Midt-Norge
3681,1724-2-22,Bogatjørna,63.85342909,10.57176038,398.0,Midt-Norge
3682,1725-1-20,Øvre Steintjørna,64.307,11.113,438.0,Midt-Norge
3683,1725-2-18,Øver-Kallhammarvatnet,64.324,11.143,362.0,Midt-Norge
3684,1725-2-21,Sæterlangvatnet,64.302,11.049,280.0,Midt-Norge
3685,1736-1-22,Fiskløysa,64.055,12.424,630.0,Midt-Norge
3686,1736-1-27,HOH 617,64.198,13.157,615.0,Midt-Norge
3688,1736-2-15,Hattjørna,64.005,12.464,779.0,Midt-Norge
3690,1736-5-1,Snåsavatnet,64.256,12.3,22.0,Midt-Norge
3691,1738-1-19,Grønlitjørna,64.309,13.846,663.0,Midt-Norge
3692,1738-1-21,Storolatjørnin,64.41,13.448,537.0,Midt-Norge
3693,1738-2-12,Koitjørna,64.336,13.704,577.0,Midt-Norge
3694,1738-3-6,Store Strivatnet,64.243,14.0,749.0,Midt-Norge
3695,1738-3-7,Djupvatnet,64.423,13.562,466.0,Midt-Norge
3696,1738-3-13,Langvatnet,64.083,13.678,641.0,Midt-Norge
3697,1738-4-1,Rengen,64.103,13.969,345.0,Midt-Norge
3699,1739-1-12,HOH 654,64.873,13.355,654.0,Midt-Norge
3700,1739-1-18,Laagkoenjuenientjonne,64.85296464,13.73746288,682.0,Midt-Norge
3701,1739-1-28,Okstjørna,64.84435037,13.56539572,478.0,Midt-Norge
3702,1739-2-4,HOH 886,64.954,14.028,861.0,Midt-Norge
3703,1739-2-14,Måarenjaevrieh,64.968,13.895,744.0,Midt-Norge
3704,1739-2-19,Øvre Blåmurtjørnin,64.539,13.168,678.0,Midt-Norge
3705,1739-3-3,Vestre Rekaren,65.054,13.624,572.0,Midt-Norge
3706,1739-5-1,Tunnsjøen,64.696,13.468,358.0,Midt-Norge
3707,1740-2-9,Storskorovatn,64.64718649,13.06015838,452.0,Midt-Norge
3708,1740-2-10,Krokvatnet,65.047,13.015,665.0,Midt-Norge
3709,1740-2-39,Grøndalsvatnet,64.617,12.964,452.0,Midt-Norge
3710,1742-1-1,Liatjørnin,64.356,12.248,532.0,Midt-Norge
3711,1742-1-7,HOH 824,64.52,12.959,824.0,Midt-Norge
3712,1742-1-24,Røyrtjørna,64.583,12.459,134.0,Midt-Norge
3713,1748-3-5,Kvernvikvatnet,64.735,11.553,11.0,Midt-Norge
3714,1749-1-25,Erlandvatnet,64.451,10.805,168.0,Midt-Norge
3715,1749-3-12,Mjosundvatnet,64.584,10.97,29.0,Midt-Norge
3716,1751-1-4,Reinbærlivatnet,64.906,12.257,147.0,Midt-Norge
3717,1751-1-13,Sætertjørna,64.905,12.117,220.0,Midt-Norge
3718,1751-1-23,Langvatn,64.871,11.963,285.0,Midt-Norge
3719,1751-2-2,Småholmvatnet,64.726,11.627,20.0,Midt-Norge
3720,1751-2-7,Vasslivatnet,64.996,11.711,29.0,Midt-Norge
3721,1804-3-17,Sørvatnet,67.473,14.779,,Nord-Norge
3722,1805-1-7,Vestfjordvatnan,68.41128583,17.72045929,540.0,Nord-Norge
3723,1805-1-14,Søsterbekkvatnan,68.437,17.952,459.0,Nord-Norge
3724,1805-3-4,Storvatnet,68.362,17.444,259.0,Nord-Norge
3726,1811-3-6,Myrmarkvatnet,65.291,12.422,80.0,Nord-Norge
3727,1812-1-12,Gjerdevatnet,65.303,12.215,25.0,Nord-Norge
3728,1813-2-5,Tilremsvatnet,65.516,12.265,4.0,Nord-Norge
3729,1820-1-20,Helknavatnet,65.925,12.527,507.0,Nord-Norge
3730,1824-1-3,HOH 864,66.116,13.362,864.0,Nord-Norge
3731,1824-1-6,HOH 821,66.124,13.406,821.0,Nord-Norge
3732,1824-1-17,Kottjørna,65.835,13.729,526.0,Nord-Norge
3733,1824-2-25,HOH 444,65.689,12.954,444.0,Nord-Norge
3734,1825-1-5,Sørtjørna,65.352,13.537,645.0,Nord-Norge
3736,1825-2-23,Litle Holmvatnet,65.252,13.238,360.0,Nord-Norge
3737,1825-4-4,Store Majavatnet,65.171,13.306,310.0,Nord-Norge
3738,1826-1-8,HOH 785,65.66009142,14.5142367,785.0,Nord-Norge
3739,1826-1-10,HOH 822,65.171,13.858,822.0,Nord-Norge
3740,1826-3-24,Fisklausvatnet,65.391,14.329,760.0,Nord-Norge
3741,1826-4-3,Unkervatnet,65.498,14.186,321.0,Nord-Norge
3742,1826-5-1,Røssvatnet,65.776,14.033,383.0,Nord-Norge
3743,1833-1-13,HOH 752,66.367,15.093,,Nord-Norge
3744,1833-1-15,Steinbekktjørna,66.327,14.375,193.0,Nord-Norge
3746,1833-1-19,HOH 1034,66.511,15.096,1034.0,Nord-Norge
3747,1833-3-1,Store Blerekvatnet,66.333,15.061,681.0,Nord-Norge
3748,1836-1-21,HOH 662,66.661,13.682,661.0,Nord-Norge
3749,1836-2-14,Storvatnet,66.65620671,13.22692491,18.0,Nord-Norge
3750,1836-3-2,Gjervalvatnet,66.478,13.492,83.0,Nord-Norge
3751,1837-3-3,Spilderdalsvatnet,66.87651884,13.87753836,64.0,Nord-Norge
3752,1840-1-1,HOH 757,67.057,15.816,757.0,Nord-Norge
3753,1840-1-4,HOH 725,67.052,15.647,725.0,Nord-Norge
3754,1840-3-7,Solvågvatnet,66.859,15.485,705.0,Nord-Norge
3756,1841-1-18,HOH 938,67.055,16.273,938.0,Nord-Norge
3757,1842-2-6,HOH 162,67.083,14.989,162.0,Nord-Norge
3758,1842-2-7,Storoksvatnet,66.941,15.036,544.0,Nord-Norge
3759,1842-3-14,HOH 472,67.113,14.829,473.0,Nord-Norge
3760,1845-2-2,Hurrejavrrazat,67.55,16.348,960.0,Nord-Norge
3761,1845-2-21,HOH 903,67.431,16.056,901.0,Nord-Norge
3762,1848-2-4,Synstelvvatn,67.691,14.891,504.0,Nord-Norge
3763,1848-2-10,HOH 281,67.81,15.56,281.0,Nord-Norge
3764,1848-2-15,Breiddalsvatnan,67.865,15.258,156.0,Nord-Norge
3765,1849-2-3,Lilandsvatn,68.068,15.501,2.0,Nord-Norge
3766,1849-2-18,HOH 760,67.719,16.352,760.0,Nord-Norge
3767,1849-3-18,Sandnesvatnet,67.858,15.946,45.0,Nord-Norge
3768,1850-2-12,HOH 880,67.99691175,16.95430919,877.0,Nord-Norge
3769,1850-2-19,Storvatnet,67.957,16.585,63.0,Nord-Norge
3770,1850-3-11,Hievstenjavri,67.749,16.545,633.0,Nord-Norge
3771,1853-3-13,Lavangsvatn,68.502,16.665,4.0,Nord-Norge
3772,1854-2-16,Stopålvatnet,68.36286566,16.59062643,76.0,Nord-Norge
3773,1866-1-2,Ulvøyvatn,68.354,15.024,3.0,
3774,1866-1-11,Austpollvatnan,68.385,14.905,,Nord-Norge
3775,1870-2-1,Langvatnet,68.656,15.045,60.0,Nord-Norge
3776,1870-2-20,Kjerringnesdalsvatn,68.663,15.544,36.0,Nord-Norge
3778,1871-3-22,Storvatnet,69.255,15.938,28.0,Nord-Norge
3779,1901-2-5,Botnvatn,68.831,16.407,75.0,Nord-Norge
3780,1902-2-11,Storvatnet,69.78,18.59,152.0,Nord-Norge
3781,1917-1-15,Juliusvatnet,68.851,17.338,417.0,Nord-Norge
3782,1917-3-4,Skipsvatnet,68.779,16.972,170.0,Nord-Norge
3783,1922-1-14,HOH 504,68.4,19.788,501.0,Nord-Norge
3784,1922-2-10,Dalbergvatnet,68.708,18.604,868.0,Nord-Norge
3785,1924-1-2,Tømmertjørnet,69.009,20.081,,Nord-Norge
3786,1924-1-4,HOH 1044,68.903,19.856,1044.0,Nord-Norge
3788,1924-1-12,HOH 770,68.892,20.021,770.0,Nord-Norge
3789,1924-2-4,Sætervatnet,68.813,18.947,801.0,Nord-Norge
3790,1924-2-6,Fonnskardvatnet,68.881,18.717,828.0,Nord-Norge
3791,1926-1-10,Femvatnan,69.094,17.833,595.0,Nord-Norge
3792,1927-3-1,Kapervatnet,69.24905025,17.40560625,168.0,Nord-Norge
3793,1927-3-2,Storvatnet,69.197,17.718,172.0,Nord-Norge
3794,1931-4-1,Finnfjordvatnet,69.218,18.228,25.0,Nord-Norge
3795,1933-3-3,Sagelvvatnet,69.188,19.099,91.0,Nord-Norge
3796,1936-1-1,HOH 11,70.181,19.905,12.0,Nord-Norge
3798,1939-1-3,HOH 1045,69.242,20.892,1046.0,Nord-Norge
3799,1939-1-9,Mallajavrrit,69.097,20.367,,Nord-Norge
3800,1939-1-13,HOH 905,69.14,20.574,905.0,Nord-Norge
3801,1940-2-2,Vuoddojavrit,69.5,21.15,821.0,Nord-Norge
3802,1940-3-6,Goddejavri,69.344,20.95,897.0,Nord-Norge
3803,1942-2-1,Doaresjavri,69.481,21.172,883.0,Nord-Norge
3804,1942-2-8,Gahkkorjavri,69.33708583,21.65759767,667.0,Nord-Norge
3805,1943-1-11,HOH 551,69.931,22.243,551.0,Nord-Norge
3806,1943-2-12,Madenjånnejavri,69.729,22.53,630.0,Nord-Norge
3807,2003-3-2,Oardujavri,70.474,29.223,223.0,Nord-Norge
3809,2011-1-6,Amasjavri,68.878,22.797,337.0,Nord-Norge
3810,2011-1-9,Njargajavri,68.898,24.046,409.0,Nord-Norge
3811,2011-1-12,HOH 407,68.89,24.107,404.0,Nord-Norge
3812,2011-1-16,HOH 537,69.493,23.378,537.0,Nord-Norge
3813,2011-1-34,HOH 366,69.38,23.587,367.0,Nord-Norge
3814,2011-1-41,Madiijavrit,68.769,23.492,386.0,Nord-Norge
3815,2011-1-51,HOH 376,69.287,23.518,373.0,Nord-Norge
3816,2011-1-58,HOH 370,68.952,24.624,365.0,Nord-Norge
3817,2011-1-66,HOH 381,69.117,22.87,381.0,Nord-Norge
3818,2011-1-67,HOH 358,69.174,23.588,360.0,Nord-Norge
3819,2011-2-4,Cuorvoncåkkavuoljavri,69.644,23.707,476.0,Nord-Norge
3820,2011-2-5,Gakkesjavri,69.25068557,24.12376472,445.0,Nord-Norge
3821,2011-2-12,Cuolbmajavri,69.342,22.772,550.0,Nord-Norge
3822,2011-2-13,HOH 385,68.921,24.351,383.0,Nord-Norge
3823,2011-2-14,HOH 446,68.962,23.589,448.0,Nord-Norge
3824,2011-2-15,HOH 356,68.86,24.958,356.0,Nord-Norge
3825,2011-2-18,HOH 424,68.781,24.611,422.0,Nord-Norge
3826,2011-2-20,Vuovdevuonjaljavri,69.622,23.646,476.0,Nord-Norge
3827,2011-2-31,Vuovdeluobbal,69.219,23.67,331.0,Nord-Norge
3828,2011-2-43,HOH 376,68.986,24.357,375.0,Nord-Norge
3829,2011-2-44,Rebmesluobbalat,68.728,22.979,440.0,Nord-Norge
3830,2011-3-5,Saiva,69.408,23.336,421.0,Nord-Norge
3831,2011-3-11,Mollejusgåbejavri,69.421,22.354,643.0,Nord-Norge
3832,2011-3-13,Jårgajavri,69.212,22.878,450.0,Nord-Norge
3834,2012-1-26,HOH 542,69.96758767,22.43455371,542.0,Nord-Norge
3835,2012-1-33,HOH 745,69.973,22.606,752.0,Nord-Norge
3836,2012-1-38,Tørrelvvatna,69.814,22.643,664.0,Nord-Norge
3837,2012-1-53,HOH 230,69.859,23.433,232.0,Nord-Norge
3838,2012-1-54,HOH 459,69.929,23.99,460.0,Nord-Norge
3839,2012-1-56,HOH 392,70.02686449,22.84381357,396.0,Nord-Norge
3840,2012-1-62,HOH 359,69.835,23.76,359.0,Nord-Norge
3841,2012-2-1,HOH 479,69.814,24.109,479.0,Nord-Norge
3842,2012-2-26,Ninnasjuhanajavri,69.747,23.915,387.0,Nord-Norge
3844,2012-2-46,Øvre Sørelvvatnet,70.006,23.812,483.0,Nord-Norge
3845,2014-1-59,HOH 665,70.085,22.255,668.0,Nord-Norge
3846,2014-2-29,Ternevatnet,70.101,22.378,360.0,Nord-Norge
3847,2015-2-10,Langkeilvatn,70.671,22.546,113.0,Nord-Norge
3848,2017-1-3,HOH 610,70.391,24.111,609.0,Nord-Norge
3849,2017-1-55,HOH 243,70.621,24.333,241.0,Nord-Norge
3850,2017-2-45,Gukkesluobbal,70.261,23.779,310.0,Nord-Norge
3851,2018-1-36,HOH 165,70.912,24.649,165.0,Nord-Norge
3852,2018-1-39,HOH 370,70.687,24.815,370.0,Nord-Norge
3854,2018-1-49,HOH 340,70.803,25.157,340.0,Nord-Norge
3855,2018-1-72,HOH 128,70.863,25.0,128.0,Nord-Norge
3856,2018-2-22,Lamvatnet,70.809,24.464,104.0,Nord-Norge
3857,2018-2-37,Jiegnajavrit,70.897,25.441,218.0,Nord-Norge
3858,2018-3-6,Måkkejavri,70.749,25.13,262.0,Nord-Norge
3859,2020-1-5,HOH 582,70.07,25.548,,Nord-Norge
3860,2020-1-20,Ucca Lakcajavrit,70.4,25.684,218.0,Nord-Norge
3861,2020-1-50,Rambijærvi,70.354,25.542,64.0,Nord-Norge
3862,2020-1-70,HOH 316,69.819,25.543,315.0,Nord-Norge
3864,2020-2-11,Båldnejavri,69.862,24.478,509.0,Nord-Norge
3865,2020-2-32,Coalbmejavri,69.988,24.985,133.0,Nord-Norge
3866,2020-2-41,Luomujavrit,70.634,25.042,338.0,Nord-Norge
3867,2020-2-47,Ravdujavri,70.338,25.841,167.0,Nord-Norge
3868,2020-3-1,Læktujavri,70.187,24.347,367.0,Nord-Norge
3869,2021-1-2,HOH 450,69.64779595,24.66464689,,Nord-Norge
3870,2021-1-17,Hannoailaddut Nord,69.14090532,24.98638658,435.0,Nord-Norge
3871,2021-1-24,HOH 310,69.42,24.293,313.0,Nord-Norge
3872,2021-1-35,HOH 415,69.728,24.261,416.0,Nord-Norge
3873,2021-1-64,HOH 382,69.475,24.775,386.0,Nord-Norge
3874,2021-1-65,HOH 361,69.75,25.896,361.0,Nord-Norge
3875,2021-2-8,Iddjavarjavri,69.633,25.187,278.0,Nord-Norge
